depth_mm,f_mhz,P_mpa,DC,eta,t_first_hr,n_sessions,spacing_hr,mean_gm2_day365,std_gm2_day365,reduction_pct
24.4251,0.4582,0.1996,0.01274,0.33176,16.595,3,61.907,43.1075,54.5578,67.0895
49.9744,0.9918,0.3511,0.01887,0.51958,39.382,5,15.574,41.3069,25.4266,68.4642
37.6734,0.7407,0.2786,0.02196,0.58056,2.681,4,88.855,23.7354,12.9011,81.8792
41.3404,0.5146,0.3501,0.01500,0.54235,57.847,2,70.695,38.6437,20.4528,70.4974
36.5778,0.6672,0.3107,0.02480,0.65221,78.576,3,24.009,35.1616,10.9781,73.1559
49.0568,0.4579,0.4386,0.02398,0.78574,41.829,1,24.443,45.5031,13.2656,65.2606
40.0139,0.4187,0.1542,0.01404,0.27162,13.920,1,94.363,30.2246,12.2767,76.9250
21.5994,0.5165,0.1575,0.01762,0.36728,73.269,3,26.107,30.3227,20.2134,76.8501
43.1884,0.8497,0.2757,0.00381,0.09991,84.216,5,25.570,29.8767,10.7534,77.1906
30.0268,0.4086,0.3435,0.01576,0.60864,61.339,4,15.155,33.3963,10.4473,74.5035
30.0074,0.8043,0.4933,0.01205,0.47698,22.947,2,85.250,36.6934,14.4952,71.9864
50.7216,0.5492,0.4264,0.01453,0.54288,61.407,5,64.092,56.1491,75.1565,57.1329
25.0028,0.9733,0.3133,0.01408,0.45814,16.219,2,14.176,38.1498,15.1430,70.8745
41.1247,0.8890,0.3077,0.02429,0.57155,81.266,4,33.239,24.4255,10.5557,81.3523
54.0488,1.0505,0.1700,0.01492,0.19978,32.016,2,95.187,36.1700,10.7561,72.3859
56.9201,0.5744,0.4291,0.00561,0.20271,75.899,1,54.656,39.0111,26.7237,70.2169
58.8066,0.9099,0.2859,0.00925,0.20857,86.850,2,9.374,37.5216,22.5392,71.3540
55.4954,0.9308,0.1851,0.01628,0.25044,80.983,1,12.724,49.4962,28.7931,62.2121
25.9488,0.8081,0.3378,0.01523,0.53732,15.877,3,77.006,38.1650,19.0386,70.8629
41.2103,0.9153,0.4597,0.00798,0.28063,25.762,3,8.567,47.1828,24.5797,63.9782
28.2457,0.8504,0.2842,0.01105,0.33729,70.250,4,34.484,45.6362,19.7340,65.1590
42.7252,0.7357,0.3179,0.01571,0.48597,63.752,1,82.441,36.5974,11.8021,72.0597
57.3891,0.8493,0.3082,0.00903,0.22905,9.905,5,61.222,25.9565,8.0520,80.1835
36.9738,0.4194,0.1888,0.02353,0.47351,9.418,3,20.747,32.8050,13.8932,74.9550
53.7467,0.4165,0.4216,0.00808,0.31429,75.325,2,31.608,55.6805,49.7627,57.4907
26.6785,0.5833,0.3382,0.02401,0.74324,4.509,4,8.704,29.0041,13.5645,77.8568
40.2252,1.0106,0.2810,0.01208,0.30621,0.880,5,30.657,36.0676,22.6716,72.4642
30.1050,0.9415,0.2442,0.01337,0.34352,50.071,2,35.556,28.8495,19.0360,77.9748
56.5200,0.8402,0.4057,0.01367,0.42240,55.275,2,18.613,56.0829,40.3203,57.1834
54.6973,0.5107,0.1708,0.02251,0.37752,51.725,1,35.286,38.1354,21.1633,70.8855
44.5184,0.8397,0.4545,0.02194,0.70434,12.959,1,93.995,36.6839,11.8833,71.9936
23.9288,0.8560,0.4937,0.01868,0.75743,42.239,5,7.773,35.1833,14.6541,73.1392
34.0579,0.4695,0.3996,0.01151,0.45941,49.615,1,31.039,34.0523,20.7944,74.0027
28.2539,1.0086,0.2865,0.01774,0.51851,25.060,1,18.926,43.3499,27.9299,66.9044
47.9566,0.7540,0.4333,0.02396,0.70093,70.586,4,74.165,44.2364,25.9475,66.2277
22.1157,0.4997,0.4788,0.01342,0.57840,79.420,1,36.947,33.1111,13.5540,74.7213
41.3062,1.0075,0.3299,0.01009,0.28730,88.045,5,84.065,32.0390,18.0442,75.5398
32.7153,0.7225,0.3957,0.00674,0.25165,73.969,2,84.766,43.5174,27.3867,66.7765
31.0948,1.0149,0.4865,0.00421,0.15705,47.573,2,73.346,27.3774,11.8708,79.0987
33.0859,0.8209,0.1647,0.01487,0.27005,89.180,4,31.666,33.8308,13.8674,74.1718
46.9844,0.8852,0.3763,0.01968,0.61322,19.131,4,50.824,36.5508,17.0616,72.0952
24.2316,0.9946,0.4579,0.02420,0.77598,59.269,2,9.221,46.1109,16.2454,64.7965
49.9414,0.6972,0.2448,0.00628,0.15236,55.794,4,89.598,39.0733,28.5977,70.1694
32.6097,0.9878,0.2643,0.01220,0.32140,56.495,2,42.514,32.6097,17.9855,75.1041
54.8920,1.0967,0.2500,0.00674,0.12346,8.263,5,74.930,32.0476,10.7766,75.5333
26.2352,0.4217,0.3528,0.00742,0.29280,4.925,5,34.632,32.7987,22.3003,74.9598
49.9139,0.9552,0.1977,0.01712,0.29221,77.159,1,24.273,45.5388,29.1751,65.2333
57.0522,0.5839,0.3503,0.01178,0.38402,31.320,3,77.759,36.8905,14.6570,71.8359
28.1345,0.8047,0.3777,0.01261,0.46410,17.029,1,84.166,51.9168,41.1378,60.3641
30.2214,1.0351,0.3351,0.02398,0.63530,84.513,1,33.645,34.7594,11.7350,73.4629
47.7947,0.9510,0.2919,0.00459,0.11443,41.684,2,78.378,38.6074,23.8499,70.5251
26.5725,1.0623,0.1741,0.02001,0.37474,2.377,5,16.267,43.7381,34.7353,66.6081
54.1683,0.9688,0.2317,0.02143,0.37514,77.196,1,84.553,38.8601,21.4085,70.3322
36.4241,0.4073,0.4948,0.02121,0.84820,15.115,2,13.965,37.8168,27.4944,71.1287
32.0549,1.0063,0.2495,0.01727,0.43240,22.578,1,6.366,46.8341,29.9785,64.2444
32.5029,1.0750,0.4081,0.01920,0.65608,45.466,4,17.111,43.2292,19.8084,66.9966
20.0117,0.6763,0.4396,0.01184,0.49235,94.928,3,53.009,35.5349,17.7344,72.8708
36.6459,0.6578,0.1600,0.01796,0.33016,70.472,2,42.945,43.1141,31.4345,67.0845
21.9699,0.7719,0.3971,0.00788,0.30952,66.110,5,43.841,42.8179,38.3735,67.3106
51.4947,1.0662,0.2585,0.00355,0.07139,1.973,4,47.652,43.6940,23.5650,66.6418
22.5304,1.0763,0.4510,0.01119,0.43137,70.304,3,46.699,32.2614,15.8371,75.3700
53.0479,1.0059,0.3752,0.02140,0.55485,67.606,4,32.694,48.4960,21.9820,62.9757
53.6371,0.5083,0.4767,0.00936,0.36298,92.943,3,87.829,36.6373,13.5505,72.0292
28.4661,0.9636,0.4604,0.01579,0.59925,89.742,2,12.707,37.5939,29.9957,71.2989
34.0103,0.5347,0.4823,0.02132,0.82470,60.490,2,52.527,35.2703,12.7655,73.0728
49.9646,1.0180,0.2647,0.01554,0.33467,71.073,5,79.637,62.8185,43.3523,52.0412
33.4586,0.5086,0.3037,0.02208,0.69041,68.446,4,39.624,36.0733,24.3200,72.4598
46.5183,0.5053,0.1505,0.01138,0.20037,13.890,5,19.159,24.7660,7.8492,81.0924
35.0174,0.5992,0.3216,0.01224,0.42184,45.064,1,27.336,57.4056,57.2417,56.1736
45.1684,1.0833,0.4432,0.02299,0.63056,77.384,5,68.798,41.6904,17.7061,68.1714
23.0087,0.4367,0.2831,0.00562,0.19737,45.672,3,76.356,40.0699,22.1231,69.4086
50.7532,0.7672,0.2405,0.01402,0.31936,76.131,1,10.491,40.4447,20.8398,69.1224
40.0634,1.0777,0.2666,0.00924,0.21711,15.947,4,24.519,35.9513,12.0275,72.5529
49.9258,0.6541,0.4661,0.02326,0.73963,69.936,5,45.854,38.6295,14.4264,70.5083
39.5016,0.5342,0.2782,0.00852,0.26600,73.673,2,17.673,52.4077,38.0042,59.9893
51.9338,1.0584,0.3717,0.00825,0.22344,77.585,4,9.351,34.0882,21.1984,73.9753
34.0885,0.8942,0.4454,0.00965,0.35504,61.902,5,81.798,47.4292,21.0700,63.7901
23.0325,0.5228,0.2630,0.02311,0.65257,79.054,4,6.697,47.3944,31.2587,63.8167
34.0500,0.6240,0.2225,0.00706,0.18177,1.158,1,51.504,29.8517,14.5091,77.2096
42.8439,0.8450,0.4013,0.01302,0.43998,10.375,5,33.350,26.9421,22.4314,79.4310
32.5120,1.0067,0.3525,0.02361,0.64724,51.932,2,19.252,50.5520,38.9758,61.4060
52.8198,0.9379,0.2640,0.00754,0.16512,86.419,1,37.444,63.0062,59.0163,51.8979
31.5501,1.0991,0.3359,0.00693,0.21316,90.180,4,54.856,42.4616,17.7844,67.5826
46.8259,0.6345,0.3555,0.01663,0.56266,25.857,4,89.730,35.3299,18.0247,73.0273
45.6901,1.0986,0.2337,0.00357,0.06879,56.447,2,22.003,22.6821,9.9707,82.6833
43.3603,0.8888,0.2656,0.01332,0.33077,72.687,5,38.442,39.5694,29.4638,69.7907
27.2452,0.4234,0.2788,0.02011,0.68588,4.409,3,66.056,28.6827,9.9796,78.1021
32.2850,1.0811,0.2595,0.02403,0.50231,3.490,2,84.940,33.7243,12.6411,74.2532
33.8122,0.6860,0.3703,0.00430,0.15652,13.332,2,19.580,23.9120,14.4962,81.7443
46.6494,1.0015,0.1755,0.00572,0.08816,75.634,4,27.536,39.4979,17.5556,69.8453
22.0952,0.8715,0.4632,0.00624,0.25174,49.499,5,8.850,38.5721,13.7634,70.5521
44.4258,0.4428,0.3013,0.00395,0.13273,1.026,4,29.237,30.9048,11.4842,76.4057
40.5378,0.4289,0.4603,0.01833,0.75453,82.375,5,38.716,43.6594,28.4721,66.6682
42.1068,0.4025,0.2123,0.00492,0.12812,46.597,2,13.746,43.1160,29.7255,67.0830
57.5249,0.7827,0.3804,0.01323,0.40418,42.874,1,28.550,42.0932,26.2151,67.8639
33.1390,0.5942,0.4138,0.01484,0.58170,61.560,4,92.326,49.8714,28.2958,61.9256
47.0235,0.5001,0.4613,0.00408,0.16121,76.078,4,66.748,48.6790,27.1284,62.8360
40.8794,0.4731,0.4578,0.01007,0.40847,11.963,3,24.901,28.3648,11.8701,78.3448
30.0843,1.0826,0.2133,0.01539,0.33180,50.004,1,60.339,34.2861,11.9763,73.8242
44.3646,0.7009,0.2936,0.01307,0.38350,55.556,5,92.001,37.7801,14.0245,71.1567
35.6358,0.7133,0.3708,0.01469,0.52534,53.906,1,46.360,47.0195,37.6336,64.1029
58.3810,0.5952,0.3676,0.01426,0.47148,50.681,4,87.549,39.2037,30.5095,70.0699
39.3410,0.5144,0.1919,0.00430,0.09802,46.725,1,67.868,35.6233,20.2457,72.8033
54.7098,0.5438,0.3080,0.00752,0.23323,2.312,5,58.470,26.0197,13.8191,80.1352
38.4826,1.0599,0.2316,0.00530,0.11272,29.882,3,72.325,57.2860,36.8339,56.2650
25.0207,1.0511,0.4410,0.01423,0.53673,1.875,5,53.768,42.9944,32.8935,67.1759
20.1929,0.8268,0.2709,0.02259,0.63383,68.616,3,54.161,48.1715,29.1503,63.2234
21.5733,0.4786,0.3569,0.01320,0.52590,46.326,4,77.812,36.3492,16.9707,72.2492
30.6041,0.4709,0.1860,0.01334,0.31460,38.968,5,10.790,39.3461,16.5148,69.9612
23.2579,0.5128,0.4719,0.00376,0.16073,30.512,3,26.466,35.2834,13.1752,73.0629
31.1183,0.7197,0.4264,0.00916,0.35454,77.844,5,56.120,38.9778,11.6372,70.2424
36.6802,0.6145,0.4528,0.01354,0.53392,5.503,3,9.325,30.5853,14.3034,76.6496
27.0865,0.7666,0.3912,0.00773,0.29320,67.814,3,62.908,38.0656,19.2514,70.9387
41.5771,0.9161,0.1987,0.01222,0.23356,53.082,5,42.644,45.8818,18.3066,64.9715
58.1645,1.0213,0.1883,0.02383,0.28552,3.226,3,78.030,30.3901,17.2912,76.7986
42.3170,0.9943,0.4400,0.01951,0.65090,66.951,3,11.509,41.0788,22.2212,68.6383
22.7669,0.7913,0.1980,0.01788,0.42632,60.297,3,48.545,40.0096,19.7746,69.4547
59.2668,0.7059,0.3104,0.01302,0.35866,0.941,3,52.754,26.5068,10.5550,79.7633
36.6686,0.8544,0.4759,0.01280,0.47782,10.130,4,91.023,29.5608,11.0208,77.4318
26.5327,0.5848,0.2747,0.01529,0.49815,29.919,1,80.653,51.7042,33.1457,60.5263
38.4757,0.9368,0.2514,0.00915,0.22198,0.324,1,15.632,31.1627,29.1558,76.2088
22.6101,0.8835,0.1759,0.00495,0.10310,17.387,3,29.142,51.5010,33.7157,60.6815
59.3238,0.5423,0.4479,0.01175,0.43263,31.330,5,8.883,57.8781,53.8997,55.8129
20.9451,0.4050,0.2314,0.01550,0.47322,73.111,4,26.885,30.3474,17.8908,76.8313
50.6314,0.4786,0.3656,0.01013,0.36629,15.907,2,21.281,33.6017,19.9171,74.3467
43.4045,0.8380,0.3647,0.00797,0.25597,7.890,3,31.348,27.6130,10.8151,78.9188
40.0783,1.0129,0.4905,0.01018,0.35637,34.451,1,35.531,34.0053,12.8894,74.0386
24.2110,1.0359,0.4165,0.01782,0.66578,89.974,2,9.149,34.3664,16.9924,73.7630
30.0481,0.4558,0.4418,0.02494,0.83497,28.545,3,55.997,39.0454,33.7706,70.1907
48.9543,0.7276,0.3019,0.02279,0.57278,53.099,3,93.468,54.2345,51.9463,58.5946
48.1114,0.5770,0.2368,0.01092,0.27864,1.903,4,23.301,26.3767,10.8980,79.8627
43.9059,0.9777,0.3524,0.00489,0.14396,95.825,5,57.712,43.9737,23.8148,66.4282
24.3462,0.6569,0.4475,0.02352,0.82171,93.424,2,35.958,31.3692,15.3690,76.0512
38.3048,0.7502,0.3245,0.00727,0.23379,26.823,2,53.343,39.7072,28.0512,69.6855
23.4642,0.4291,0.4251,0.00670,0.28383,58.307,1,14.822,26.5327,8.8146,79.7436
46.2821,0.7235,0.3890,0.01960,0.67063,34.939,5,75.448,33.8684,10.1048,74.1431
56.3543,0.4317,0.4511,0.00389,0.15230,89.794,1,43.768,36.9160,14.0421,71.8164
33.0428,0.8747,0.4328,0.02413,0.73801,32.921,3,95.692,39.6754,19.3828,69.7098
38.8105,0.6122,0.3332,0.02494,0.68686,92.276,3,40.520,40.3718,24.6435,69.1781
42.6431,0.8570,0.3467,0.01695,0.52697,68.784,3,79.844,44.5254,26.8251,66.0070
42.8939,0.5485,0.2456,0.00570,0.15692,1.384,5,92.768,40.1123,35.3217,69.3762
39.3654,0.9050,0.3017,0.01258,0.35715,72.644,4,46.486,43.3898,27.2642,66.8740
59.4386,1.0568,0.4288,0.02496,0.54991,44.072,2,33.804,59.3086,28.3702,54.7207
30.4912,0.7270,0.2164,0.01363,0.33782,41.099,3,64.509,30.6853,20.6812,76.5732
49.5865,0.5217,0.2371,0.01939,0.50659,41.753,3,11.343,54.2875,33.4121,58.5541
55.3891,0.5664,0.2273,0.01112,0.26368,56.267,1,72.641,79.8928,56.2282,39.0057
28.9404,0.5959,0.2333,0.00402,0.11260,80.147,4,85.302,47.1670,22.8345,63.9903
54.2062,0.4071,0.2228,0.02374,0.51653,81.291,4,76.396,35.4523,22.1981,72.9339
40.0928,0.7673,0.2472,0.02042,0.50933,17.529,1,54.595,32.2747,19.5393,75.3598
35.3120,0.6023,0.4849,0.01156,0.46684,71.985,1,50.508,44.4833,23.9643,66.0392
43.5536,0.9329,0.3797,0.01143,0.36046,23.152,4,12.153,39.9833,29.1036,69.4747
29.0831,0.9956,0.3558,0.01458,0.49095,85.183,1,20.125,38.7274,12.2120,70.4335
44.5340,0.8083,0.3331,0.02288,0.61001,61.827,5,45.098,40.3459,22.0721,69.1978
48.1533,0.9909,0.2401,0.01433,0.29248,51.625,5,23.124,55.0653,38.3565,57.9603
59.2062,0.6493,0.2087,0.00431,0.08720,38.700,2,17.862,42.9888,26.9694,67.1801
59.3394,0.7964,0.3901,0.02473,0.60742,53.936,1,68.284,32.2910,14.1093,75.3474
47.2352,0.4982,0.2439,0.01505,0.41308,41.457,3,33.685,36.6722,16.9480,72.0026
39.0636,0.4038,0.2984,0.01339,0.46349,35.706,3,56.307,32.9674,10.7481,74.8310
37.5414,0.7554,0.2071,0.02188,0.44499,41.392,1,77.045,37.9629,22.8776,71.0172
58.1964,0.5237,0.1784,0.00919,0.17588,41.185,3,12.553,45.6598,19.8934,65.1410
50.4729,0.6261,0.2880,0.00689,0.19881,2.884,3,29.260,34.8611,18.3781,73.3852
51.4637,0.4243,0.1914,0.02154,0.44952,40.758,2,86.884,39.3175,22.9677,69.9830
54.0945,0.9056,0.1892,0.01022,0.16550,94.007,3,54.273,38.2829,17.6718,70.7729
27.6849,0.7869,0.1816,0.00908,0.19166,33.858,4,64.318,34.2317,14.8652,73.8657
21.7199,0.6550,0.4398,0.02479,0.82825,13.567,5,31.999,34.6936,17.1971,73.5131
36.3087,0.4035,0.4059,0.02170,0.81134,87.060,2,67.856,29.2961,13.4678,77.6338
31.0451,0.8521,0.2809,0.00620,0.18302,93.382,2,64.746,37.1424,11.1777,71.6436
54.2815,1.0775,0.2731,0.01998,0.40558,79.341,1,58.710,39.5948,17.7973,69.7713
57.6465,0.9708,0.3216,0.01399,0.33837,25.479,1,54.688,35.6716,14.6734,72.7664
58.4947,1.0686,0.2571,0.01209,0.22207,27.091,1,11.838,58.3203,35.5687,55.4753
35.6627,0.6621,0.2779,0.01584,0.48026,95.222,1,46.268,34.7054,16.3820,73.5041
56.0915,0.4501,0.4945,0.00829,0.32904,9.987,2,81.089,46.1420,29.2664,64.7728
36.2332,0.4418,0.1969,0.00723,0.17690,49.564,3,80.190,52.8455,56.5207,59.6550
48.8140,0.6157,0.2419,0.01980,0.50184,51.363,4,61.370,34.6875,10.4624,73.5178
53.3374,0.5670,0.4751,0.02447,0.75837,42.774,2,39.159,29.0492,13.3450,77.8223
57.3570,0.9398,0.2173,0.01872,0.32605,83.304,4,44.346,47.7089,28.6024,63.5766
22.5714,0.8922,0.1630,0.01158,0.22431,54.699,3,40.292,36.9248,20.0574,71.8097
58.8873,0.5352,0.1572,0.00547,0.09204,73.328,5,76.440,41.5060,25.1266,68.3122
51.6275,0.8486,0.4022,0.00886,0.28101,17.176,3,53.221,39.0758,26.1628,70.1675
30.1470,0.8214,0.4797,0.00676,0.26485,95.493,4,74.969,50.9074,33.6379,61.1347
49.3400,0.6516,0.2897,0.00590,0.17002,18.815,5,6.797,36.7549,13.1010,71.9394
38.4503,1.0390,0.2449,0.00576,0.13027,87.461,4,36.777,46.8751,37.3002,64.2132
51.9845,1.0315,0.3221,0.01265,0.31265,1.554,4,16.545,43.4496,44.0018,66.8283
21.0205,0.9842,0.4680,0.01155,0.46163,93.703,5,12.137,35.8268,15.6443,72.6480
37.8630,0.5638,0.4383,0.01248,0.49260,39.207,4,95.357,40.9630,25.2312,68.7267
31.4818,0.6016,0.2928,0.02147,0.66006,23.315,2,35.216,36.7962,24.1866,71.9079
57.5120,0.6669,0.1584,0.00605,0.09476,64.021,4,48.713,32.3863,15.3477,75.2747
46.3280,1.0641,0.1825,0.00523,0.08093,71.282,3,56.835,43.7195,18.8212,66.6223
28.4025,0.4973,0.4910,0.00310,0.13159,85.775,4,58.811,38.1665,31.7906,70.8617
21.2292,0.4453,0.3828,0.01212,0.49957,83.077,4,48.197,53.6585,60.4903,59.0343
31.6251,0.9189,0.3093,0.02110,0.61709,94.549,3,22.292,39.9096,23.8146,69.5310
58.7029,0.6134,0.3659,0.02079,0.65219,29.172,4,9.661,38.2152,18.4883,70.8245
23.0660,0.7451,0.2209,0.01079,0.28722,53.642,1,77.927,41.3995,13.9013,68.3935
55.6284,0.7441,0.3631,0.02462,0.61515,45.239,4,19.065,32.2959,13.5582,75.3436
56.0083,0.5937,0.3921,0.01853,0.64126,27.855,4,47.693,57.4298,44.8623,56.1551
32.9533,0.9996,0.2582,0.02402,0.51239,73.000,5,10.463,32.4943,11.5464,75.1921
50.5683,0.7833,0.4129,0.01308,0.43682,7.957,4,34.515,23.5144,10.6944,82.0479
32.6575,0.8628,0.2946,0.01349,0.40590,26.111,3,65.156,33.6274,14.9353,74.3271
30.2840,0.8815,0.4884,0.02126,0.77539,76.302,1,71.950,39.5553,18.9439,69.8015
43.9806,0.7732,0.3870,0.01885,0.63955,67.352,1,27.240,34.3519,16.8238,73.7740
22.4295,1.0736,0.3976,0.01688,0.62421,6.913,1,87.939,28.3941,10.0669,78.3225
30.6574,0.6575,0.2215,0.01533,0.39748,88.585,2,51.788,45.5352,24.2592,65.2361
38.7883,0.7525,0.4545,0.01853,0.69514,0.253,2,36.622,27.0897,16.5293,79.3183
54.4362,0.4067,0.1538,0.02054,0.36583,67.557,1,72.763,37.3242,14.3018,71.5048
28.2365,0.5935,0.3497,0.02158,0.74847,80.037,3,66.248,43.3152,22.2999,66.9310
50.7061,0.8158,0.4082,0.00613,0.20046,2.225,1,10.229,42.1285,27.9223,67.8370
54.4855,0.4703,0.4674,0.00707,0.27638,5.688,2,83.967,29.0713,17.5934,77.8055
32.8784,0.8110,0.3290,0.00458,0.15102,19.970,3,55.132,37.2457,19.9437,71.5647
25.8089,0.4267,0.2272,0.01113,0.32619,48.566,3,46.733,27.0703,10.8102,79.3332
44.0312,0.6885,0.1733,0.02185,0.36992,76.667,1,37.578,33.8949,13.7004,74.1229
29.8722,0.7446,0.1889,0.00832,0.18151,94.517,4,74.741,46.1455,32.0519,64.7701
33.1645,0.9175,0.4904,0.01248,0.47136,86.373,5,50.625,34.8333,19.4821,73.4064
40.5469,0.6968,0.1516,0.01147,0.19180,73.475,5,59.191,37.6763,24.5911,71.2360
54.3060,0.5076,0.2760,0.01532,0.44729,95.891,2,87.666,32.5790,16.1472,75.1275
20.7487,0.6044,0.3152,0.02038,0.73308,8.192,4,30.009,26.7943,15.1400,79.5439
36.4726,1.0405,0.2119,0.01950,0.39427,92.758,2,60.144,57.7675,56.6345,55.8973
43.3305,0.8087,0.3049,0.00720,0.20814,21.578,5,49.725,38.0696,14.8571,70.9357
38.3700,0.8494,0.3975,0.01608,0.55755,35.875,2,62.200,55.5855,49.6118,57.5632
25.7348,0.7201,0.4028,0.01496,0.58436,51.796,4,85.132,37.6299,17.9184,71.2714
52.0675,0.4954,0.2969,0.00789,0.24767,33.705,4,49.075,45.9241,15.4606,64.9392
44.7399,0.6777,0.1754,0.02258,0.37421,37.516,3,43.885,40.5713,20.4231,69.0258
45.2265,0.7692,0.1686,0.02323,0.34231,13.633,1,91.683,35.4837,20.2698,72.9099
59.3547,0.7909,0.1838,0.01541,0.25024,32.039,1,40.554,31.6105,15.5991,75.8669
22.6674,0.5221,0.2036,0.01906,0.50107,8.450,4,55.167,80.7972,165.4686,38.3153
57.6659,1.0353,0.4200,0.02273,0.55962,18.073,5,71.971,45.2735,24.5225,65.4359
55.2280,0.6442,0.1850,0.02425,0.37241,42.378,3,10.124,30.0778,10.0129,77.0371
21.8688,1.0131,0.2281,0.01116,0.28800,93.834,1,83.899,49.6001,29.1177,62.1327
29.2768,0.6726,0.1565,0.02206,0.37707,38.508,5,66.084,46.7043,20.7742,64.3435
37.0140,0.7259,0.4398,0.01348,0.50977,5.396,2,82.268,24.7201,20.5375,81.1274
34.5388,0.5786,0.2993,0.01900,0.63118,31.990,1,82.230,49.3901,29.8143,62.2931
24.8609,0.7396,0.3703,0.01443,0.54580,4.539,1,38.118,24.3351,13.3576,81.4213
29.2072,0.4301,0.2501,0.02300,0.62553,48.417,1,45.884,50.2176,36.5236,61.6613
35.0881,0.8611,0.2911,0.00551,0.16101,93.602,5,8.952,49.7657,30.0485,62.0063
27.8093,0.8705,0.4227,0.00580,0.22020,58.489,4,15.704,40.8084,20.0112,68.8448
51.3341,0.7175,0.4978,0.00855,0.31170,59.836,2,50.281,56.3471,31.0635,56.9818
30.5929,1.0649,0.2602,0.00554,0.14323,43.280,4,90.240,32.5804,16.1976,75.1265
24.1603,0.8438,0.3564,0.01267,0.46179,92.926,2,86.623,34.2884,11.1565,73.8224
31.9491,0.9458,0.2677,0.02184,0.54488,27.773,3,12.890,40.2205,24.0150,69.2936
58.5565,0.7876,0.4240,0.00668,0.21381,63.742,2,55.244,58.7055,33.4454,55.1812
38.9876,1.0885,0.2432,0.00493,0.10751,24.521,2,38.499,22.9530,5.7677,82.4765
36.7432,1.0317,0.4957,0.01634,0.58505,45.143,5,63.892,43.5302,26.1136,66.7668
42.3636,0.8400,0.3269,0.02171,0.60385,82.005,5,36.378,52.6601,28.1014,59.7966
54.0083,0.6533,0.2938,0.00650,0.18347,16.322,2,34.309,33.8807,15.6351,74.1337
55.2707,0.5172,0.2562,0.00629,0.17096,7.811,3,51.066,29.1086,16.3018,77.7770
25.6499,0.5460,0.2138,0.02040,0.53708,45.639,5,42.110,39.1522,14.7659,70.1092
59.5432,0.6197,0.3526,0.02465,0.63302,74.445,2,74.062,40.9949,22.7890,68.7024
48.7490,0.8687,0.2721,0.00487,0.11884,24.878,4,84.423,32.5882,14.9952,75.1205
56.2937,0.8445,0.2038,0.00652,0.11533,60.405,4,82.578,33.7665,13.4486,74.2210
58.0102,0.8195,0.4918,0.00760,0.25472,8.714,4,68.881,33.8711,16.7182,74.1411
38.2348,0.7792,0.4244,0.00419,0.15295,37.615,4,76.198,46.7267,26.1632,64.3265
23.9517,0.6505,0.4361,0.02322,0.81888,79.288,5,25.297,32.5478,9.5678,75.1513
20.5595,1.0385,0.4010,0.01271,0.48219,89.939,1,72.011,69.4880,106.2841,46.9493
45.6578,1.0200,0.2010,0.02336,0.34964,95.235,4,19.214,40.3235,19.5355,69.2149
27.5172,0.9275,0.3267,0.02042,0.66188,9.601,2,48.022,34.0632,24.7494,73.9944
23.8893,0.9356,0.3720,0.01846,0.67456,43.980,5,34.711,34.3063,21.2496,73.8088
31.0004,0.6017,0.4675,0.00741,0.30213,21.278,2,67.114,30.8605,19.3681,76.4395
37.2878,0.4346,0.4966,0.01647,0.69246,60.342,1,70.562,26.9271,15.1316,79.4425
42.4915,0.9447,0.3140,0.02114,0.55864,25.515,1,27.503,46.2451,15.5896,64.6941
47.8943,0.8003,0.2024,0.01057,0.20601,82.626,3,36.434,40.4103,21.8569,69.1487
40.8884,1.0774,0.4860,0.01815,0.61631,53.556,3,66.692,36.5807,18.0454,72.0724
49.1713,1.0104,0.4048,0.01305,0.39181,4.083,5,18.476,26.6271,15.1247,79.6715
49.7089,0.9202,0.3071,0.00468,0.12156,56.920,4,83.197,64.4613,55.0739,50.7869
23.3818,0.4597,0.3757,0.00579,0.23470,36.299,2,86.761,59.7822,21.3628,54.3592
32.9974,0.4817,0.3623,0.01021,0.39205,22.267,5,90.571,42.7124,18.7814,67.3912
54.5031,0.8780,0.4071,0.01769,0.54484,77.538,4,10.190,43.0842,28.9980,67.1073
47.1921,0.7464,0.3960,0.00956,0.32504,59.515,1,95.388,51.0550,22.2742,61.0220
49.4620,1.0990,0.2660,0.01050,0.21760,63.025,5,41.700,48.1059,31.9483,63.2735
40.7545,0.5006,0.2609,0.01904,0.56998,21.525,1,9.429,46.0233,25.3543,64.8634
46.1971,0.7739,0.1529,0.01643,0.25500,29.738,3,57.760,52.0513,40.0776,60.2614
35.1204,0.5853,0.1792,0.00514,0.10932,16.758,1,28.104,50.2890,36.6748,61.6068
23.1611,0.6917,0.2142,0.01848,0.48526,75.423,3,90.014,39.1969,16.2718,70.0751
41.6942,0.8130,0.1895,0.01439,0.27669,78.894,1,74.526,50.6232,30.3195,61.3517
51.7574,0.5721,0.1758,0.00901,0.17108,65.625,3,65.229,40.3967,23.6151,69.1591
54.9185,0.4127,0.1865,0.01838,0.40001,94.318,2,30.850,47.5389,20.1607,63.7064
46.7356,0.5016,0.4164,0.00762,0.29206,73.183,5,44.038,40.7202,16.2853,68.9121
37.3482,0.5974,0.4374,0.00880,0.34456,16.935,3,70.390,39.2118,18.2130,70.0637
21.1747,1.0533,0.2566,0.01047,0.29835,90.512,5,76.909,49.3460,26.5581,62.3267
58.5869,0.6734,0.3822,0.02025,0.64661,90.716,3,34.997,40.7647,18.2938,68.8781
